"corpus","filename","utterance_id","clause_no","speaker","clause","comments","matrix_lg","linguality","dv","aoa_min","aoa_maj","moth_lg","fath_lg","parental","primary_lg","secondary_lg","educ_lg","identity","contact1","contact2","contact3","contact4","contact5","soc_net"
"Siarad","roberts4",331,4,"LIL","pan oeddwn i yn A_and_E ",,"cym","biling","wb",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",333,1,"LIL","a well ti yn gwybod ","aux deletion: fine","cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",333,2,"LIL","wnes i fwynhau ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",337,1,"LIL","ddim dw ddim yn gwybod ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",337,2,"LIL","os baswn i yn gallu gweithio just efo esgyrn drwy yr amser ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",339,1,"LIL","ond wnes i fwynhau A_and_E ",,"cym","biling","wb",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",340,1,"LIL","oedd y staff yna yn mor nice a barod i helpu ti ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",342,1,"LIL","dw wedi bod yn right lwcus efo placements fi gyd ",,"cym","biling","wb",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",346,1,"MEC","na mae rhan fwya ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",347,1,"MEC","just mae yna rei un neu ddau ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",347,2,"MEC","sy weithiau ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",350,1,"MEC","sy ddim ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",354,1,"MEC","oh mae rhyfedd ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",355,1,"MEC","mae yna rei pobl ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",355,2,"MEC","sy yn dod ymlaen efo rei rei rei pobl ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",355,3,"MEC","sy ddim yn licio rei lleoliadau a rei yn ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",636,1,"LIL","pam ddiawl faset ti talu gymaint â hynny ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",645,1,"MEC","a dw i um fath â oh ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",645,2,"MEC","fedra ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",645,3,"MEC","fyswn i ddim yn meindio mynd i Cornwall neu rywbeth ar bike ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",645,4,"MEC","yn meindio ","q","cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",645,5,"MEC","mynd i Cornwall neu rywbeth ar bike ","q","cym","biling","wb",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",649,1,"MEC","dw ddim yn gynno fi ddim digon o amser i wneud hynna wan ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",650,1,"LIL","alla i ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",651,1,"LIL","alla i ddeud wrthot ti bod o yn cymryd saith awr i yrru yna  ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",651,2,"LIL","bod o yn cymryd saith awr ","q","cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",651,3,"LIL","i yrru yna ","q","cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",655,1,"LIL","na dw i gwybod ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",658,1,"MEC","ond fysai fo yn cool mynd ar bike ar arfordir Cymru hefyd a just campio bob noson ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",658,2,"MEC","mynd ar bike ar arfordir Cymru hefyd a ","q","cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",658,3,"MEC","just campio bob ","q","cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",658,4,"MEC","noson ","q","cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",659,1,"LIL","bysai ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",660,1,"MEC","fath â felly ar noson gynta basa chdi petasa chdi ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",660,2,"MEC","mynd am Pen_Llŷn basa chdi ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",660,3,"MEC","gallu basa chdi gallu wneud o mewn i Aberdaron mewn llai na diwrnod ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",662,1,"MEC","mae Tywyn yn le nice ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",662,2,"MEC","yndy ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",665,1,"MEC","yndy ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",668,1,"MEC","dw i ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",668,2,"MEC","dw i ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",668,3,"MEC","dw ddim yn meddwl ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",668,4,"MEC","dw i ddim yn gynno fi ddim co fod yna de ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",669,1,"LIL","well does yna ddim ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",669,2,"LIL","does yna ddim ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",670,1,"LIL","wnaethon ni gampio yna ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",670,2,"LIL","pan oedden ni yn chweched isa ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",670,3,"LIL","dw i meddwl neu just ar_ôl T_G_A_U ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",672,1,"LIL","er mae yn iawn de ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",673,1,"LIL","ond does yna ddim lot i wneud ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",675,1,"MEC","wrth ymyl fan yna mae Aberdyfi yeah ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",677,1,"MEC","mae fan yna nice ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",677,2,"MEC","yndy ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",678,1,"LIL","yndy ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",679,1,"MEC","Aberdyfi sy nice ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",970,1,"LIL","oh fydda i yn really really flin ",,"cym","biling","wb",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",970,2,"LIL","os dw i yn ffaelio yr arholiad yma ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",972,1,"MEC","dw ti wedi cyrraedd er unrhyw arholiad ti ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",972,2,"MEC","wneud os ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",972,3,"MEC","os mae ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",972,4,"MEC","mae ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",972,5,"MEC","os ydy o yn bell i_ffwrdd","ti yn dechrau is a new clause, with aux deletion, which is OK for our analysis","cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",972,5,"MEC","ti yn dechrau cwestiynu os oh ","h","cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",972,6,"MEC","cwestiynu os oh ","q","cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",973,1,"MEC","wnes i wneud yn dda neu beidio ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",973,2,"MEC","neu beidio ","q","cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",977,1,"MEC","ond dw i ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",977,2,"MEC","dw i ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",977,3,"MEC","wnes i ddeud syth ar_ôl ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",977,4,"MEC","dod allan ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",979,1,"MEC","dw meddwl ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",979,2,"MEC","dw i wedi ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",979,3,"MEC","dw i bron fath â ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",979,4,"MEC","dw i mor sicr â ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",979,5,"MEC","fedra fi fod heb fod yn paranoid bod ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",979,6,"MEC","dw i wedi pasio yr un physiology ",,"cym","biling","wb",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",981,1,"LIL","gawn ni obeithio de ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",981,2,"LIL","obeithio de ","q","cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",982,1,"MEC","ond dw meddwl yr yr un arall ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",982,2,"MEC","dw meddwl yna fwy o jance ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",982,3,"MEC","bod ","x","cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",982,4,"MEC","wnes i fethu hwnna ond ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",983,1,"LIL","oh dw i sure ti yn gwybod dydyn nhw ddim isio ffaelio ni ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",985,1,"LIL","well efo rei pobl dw i sure bod fi wedi anghytuno efo nhw ddigon i iddyn nhw ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",989,1,"LIL","ond dw i ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",989,2,"LIL","dw i ddim ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",989,3,"LIL","wnes i ddod allan ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",989,4,"LIL","dw o'n i fel ti yn yn meddwl ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",989,5,"LIL","bod o wedi mynd yn iawn ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",1001,1,"MEC","na hwnna yn session da wnaeth o efo ni fan yna ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",1004,1,"MEC","dw ddim gwybod pam ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",1004,2,"MEC","mae o mor hir ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",1005,1,"MEC","achos mae pobl eraill yn gael marciau nhw lot cynt ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",1007,1,"LIL","dydy o ddim yn cymryd yn ry ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",1008,1,"LIL","dw sure bod nhw wedi marcio nhw couple o wythnosau nôl ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",1009,1,"MEC","wnes i drio gael Emma i um ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",1009,2,"MEC","gael Emma i um ","q","cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",1010,1,"LIL","oh yeah wnest ti ddeud ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",1012,1,"MEC","oh um dw i right hapus efo ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",1012,2,"MEC","sut aeth arholiad ",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,1,1,4,4,4,1,2.8
"Siarad","roberts4",1015,1,"LIL","oedd hi yn gwybod ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",1015,2,"LIL","be oeddet ti yn trio wneud",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",1015,3,"LIL","wneud ","q","cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",1019,1,"LIL","dydy hi ddim yn misio lot nac ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","roberts4",1019,2,"LIL","ydy ",,"cym","monoW","ww",1,2,2,2,2,3,1,2,1,4,4,4,1,1,2.8
"Siarad","smith1",157,1,"DEW","diolch yn fawr do lovely ",,"cym","biling","wb",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",159,1,"DEW","wneith o wraig da i rywun ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",168,1,"DEW","mae yna sioe fel yma yeah pedwar diwrnod yeah ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",178,1,"CEI","yndw ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",178,2,"CEI","dw i yn ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",179,1,"DEW","wneith o ddim sure heb caniatâd ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",190,1,"CEI","paid â siarad Cymraeg posh just ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",190,2,"CEI","siarad Cymraeg posh just ","q","cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",190,3,"CEI","am bod ti yn wneud hyn wan ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",194,1,"CEI","ia ond ti ddim isio siarad fel yna nag oes ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",198,1,"CEI","wna i ateb chdi","ti belongs to next clause, as 'ti siarad yn iawn'","cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",198,2,"CEI","pan ti siarad yn iawn ","aux deleted, fine","cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",202,1,"DEW","o'n i meddwl Lerpwl ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",202,2,"DEW","oedda chdi syportio ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",203,1,"CEI","yeah dw i syportio yr ddau ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",209,1,"DEW","pwy ydy chwaraewr gorau chdi ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",211,1,"DEW","ti ddim gwybod ","aux deleted, fine","cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",211,2,"DEW","pwy sy chwarae i Lerpwl nag wyt",,"cym","biling","wb",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",211,3,"DEW","wyt ","q","cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",214,1,"DEW","mae o yn Gymro ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",214,2,"DEW","yndy ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",218,1,"DEW","mae o dda hefyd ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",219,1,"DEW","oedd o chwarae neithiwr ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",244,1,"CEI","dim isio siarad mae o yeah ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",251,1,"CEI","iawn fel yna ydy ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",254,1,"CEI","doedd o ddim isio siarad efo ni wan nag ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",254,2,"CEI","oedd ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",256,1,"CEI","Gary ydy enw fo ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",257,1,"CEI","Gary iawn dw cofio ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",387,1,"CEI","mae yn cool bod ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",387,2,"CEI","mae nôl i_mewn though ",,"cym","biling","wb",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",387,3,"CEI","yndy ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",390,1,"CEI","mae yn cool bod ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",390,2,"CEI","mae nôl i_mewn ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",396,1,"DEW","mae yn anodd weithiau dallt ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",396,2,"DEW","yndy ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",401,1,"DEW","wn i ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",404,1,"DEW","well mae pawb yn dallt o fel yna ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",404,2,"DEW","yndy ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",405,1,"CEI","ia ond Bangor ydy rheina ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",407,1,"CEI","mae nhw dallt iaith ni ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",407,2,"CEI","ydyn ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",410,1,"DEW","does yna ddim_byd ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",410,2,"DEW","does yna ddim_byd yn wrong ar iaith gogs nag ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",410,3,"DEW","oes eh ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",411,1,"CEI","dan ni well sti siarad fo na ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",413,1,"DEW","faint o gloch ydy wan ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",416,1,"DEW","nag ydy ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",417,1,"DEW","mae ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",417,2,"DEW","gynnon ni hanner awr i fynd ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",417,3,"DEW","i fynd ","q","cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",420,1,"DEW","Duw mae amser wedi mynd hefyd ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",420,2,"DEW","do eh ","x","cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",423,1,"CEI","dw ddim isio ice_cream arall ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",426,1,"DEW","basai nice i ennill yr er y dafad yna ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",427,1,"CEI","bysai ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",428,1,"DEW","er rocio i Eddie bysai ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",433,1,"CEI","ha ha gest ti jaman fan yna yn_do ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",437,1,"CEI","ella mae nhw ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",438,1,"CEI","dim ots nag ydy ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",568,1,"CEI","petasai yn unrhyw adeg arall ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",568,2,"CEI","baswn i dal yn gwely erbyn rŵan ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",584,1,"CEI","gawn ni drafferth codi wan ar_ôl eistedd am hanner awr ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",584,2,"CEI","eistedd am hanner awr ","q","cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",590,1,"CEI","paid bod yn jiclyd ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",590,2,"CEI","bod yn jiclyd ","q","cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",603,1,"CEI","oedden nhw yn Lithuania neu rywbeth fel yna wsnos dwytha pythefnos yn_ôl ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
"Siarad","smith1",613,1,"DEW","fydd o yn Clwb_Pêl_droed Cymru ",,"cym","monoW","ww",3,1,2,2,2,2,2,2,1,4,3,0,0,0,3.5
"Siarad","smith1",614,1,"CEI","ia ond ar pethau dw i feddwl ",,"cym","monoW","ww",3,1,2,2,2,3,2,2.5,4,3,3,0,0,0,3
