"Corpus","Filename","Utterance number","Clause number","Location of clause start","Location of clause end","Speaker","Clause","Matrix (verb) language","Linguality of clause","Dependent variable","Linguality of utterance","Mari-Carmen variable","Verb morphology","AoA minority language","AoA majority language","Mother's language","Father's language","Parental input","Primary school language","Secondary school language","Language of education","Identity","Contact1","Contact2","Contact3","Contact4","Contact5","Social network"
"Siarad","stammers7","212","6","30","32","GWN","yn chwilio am ","cym","monoW","ww","monoW","www","search.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","213","1","1","5","GWN","achos mae pethau fel yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","213","2","6","15","GWN","pan mae ffydd a dod yn Gristion yn yn daith ","cym","monoW","ww","monoW","www","be.V.3S.PRES=come.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","214","1","1","7","GWN","so hwnna ydy yr dechrau yr daith ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","215","1","1","11","GWN","a mae yna pethau eraill ti ddim yn hapus efo nhw ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","216","1","1","4","GWN","ond mae yr daith ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","220","1","1","11","GWN","a ti yn mynd yn hapusach am dy sefyllfa di bob ","cym","monoW","ww","monoW","www","go.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","220","2","12","12","GWN","tro ","cym","monoW","ww","monoW","www","turn.N.M.SG[or]turn.V.2S.IMPER","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","221","1","1","4","GWN","ond mae yn dal ","cym","monoW","ww","monoW","www","be.V.3S.PRES=hold.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","221","2","5","6","GWN","cario ymlaen ","cym","monoW","ww","monoW","www","carry.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","224","1","1","10","GWN","ac mae gwasanaeth fel yna yn eitha perthnasol iddyn nhw ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","225","1","1","16","GWN","ond dydy o ddim yn um rhy in your face fel bod yr athrawon yn dychryn","cym","biling","wb","biling","wbb","be.V.3S.PRES.NEG.SPOKEN=be.V.INFIN=frighten.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","227","1","1","3","GWN","maen nhw yn ","cym","monoW","ww","monoW","www","be.V.3P.PRES.SPOKEN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","257","1","1","1","ROY","ydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","261","1","1","3","ROY","be ydy H_M_I ","cym","biling","wb","biling","wbb","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","310","1","1","2","ROY","dyna lle ","","monoW","","monoW","wbb","","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","310","2","3","3","ROY","dyna ","","monoW","","monoW","wbb","","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","310","3","4","9","ROY","lle oedd y hen llys Llewelyn ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","314","1","1","4","ROY","oedd ar y teledu ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=televise.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","340","1","1","3","ROY","pryd mae hwnna ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","392","1","1","6","GWN","be maen nhw yn meddwl o ","cym","monoW","ww","monoW","www","be.V.3P.PRES.SPOKEN=think.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","392","2","7","14","GWN","bod chdi yn byw yn fan yma ta ","cym","monoW","ww","monoW","www","be.V.INFIN=live.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","401","1","1","2","GWN","dyn nhw ","cym","monoW","ww","monoW","www","man.N.M.SG[or]draw.V.3S.PRES+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","401","2","3","5","GWN","wedi dod drosodd ","cym","monoW","ww","monoW","www","come.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","401","3","6","8","GWN","i weld chdi ","cym","monoW","ww","monoW","www","see.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","411","1","1","4","ROY","pedwar a bydd un ","cym","monoW","ww","monoW","www","be.V.3S.FUT","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","411","2","5","10","ROY","mae un arall ar y ffordd ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","412","1","1","5","GWN","ydy efo pump o blant ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","412","2","6","11","GWN","neu ydy yr llall efo rei ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","413","1","1","4","ROY","mae un efo pedwar ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","414","1","1","5","ROY","a mae llall yn mynd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=go.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","414","2","6","10","ROY","i cael ei un cynta ","cym","monoW","ww","monoW","www","have.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","421","1","1","9","ROY","so mae mwy anodd rwan i mi byw yma ","cym","monoW","ww","monoW","www","be.V.3S.PRES=live.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","426","1","1","11","ROY","ond mae hi wedi cael dau arall mmm ers i mi ","cym","monoW","ww","monoW","www","be.V.3S.PRES=have.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","426","2","12","15","ROY","symud tramor dros môr ","cym","monoW","ww","monoW","www","move.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","427","1","1","5","GWN","lle mae Ali heno ta ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","431","1","1","4","GWN","lle mae yr swyddfa ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","438","1","1","3","GWN","trefnu yr briodas ","cym","monoW","ww","monoW","www","arrange.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","438","2","4","6","GWN","mae yn sure ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","439","1","1","3","ROY","mae yn sure ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","444","1","1","6","GWN","mae hynna yn typical Al actually ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","445","1","1","4","GWN","trefnu fo yn iawn ","cym","monoW","ww","monoW","www","arrange.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","445","2","5","5","GWN","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","447","1","1","5","GWN","os dw i yn priodi ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=marry.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","447","2","6","9","GWN","fydda i just fel ","cym","monoW","ww","monoW","www","be.V.1S.FUT+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","451","1","1","6","GWN","right pwy ydy yr best_man o ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","453","1","1","3","ROY","mae yn sure ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","458","1","1","5","ROY","er dw ddim yn meddwl ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","458","2","6","10","ROY","mod i yn nabod o ","cym","monoW","ww","monoW","www","be.V.INFIN+NM=know.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","480","1","1","2","ROY","gyrru lawr ","cym","monoW","ww","monoW","www","drive.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","480","2","3","6","ROY","byddech chi ta fflio ","cym","monoW","ww","monoW","www","be.V.2P.COND","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","486","1","1","11","ROY","mae Dick yn mynd i Lydaw dros y penwythnos efo gwaith ","cym","monoW","ww","monoW","www","be.V.3S.PRES=go.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","629","1","1","3","ROY","o'n i methu ","cym","monoW","ww","monoW","www","fail.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","629","2","4","9","ROY","cael pres yn_ôl o yr cwmni ","cym","monoW","ww","monoW","www","have.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","629","3","10","10","ROY","awyren ","cym","monoW","ww","monoW","www","aeroplane.N.F.SG[or]ventilate.V.3P.IMPER.SPOKEN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","630","1","1","10","ROY","so ges i deg diwrnod efo efo efo yn rhieni ","cym","monoW","ww","monoW","www","get.V.1S.PAST.SPOKEN+SM","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","631","1","1","6","ROY","not what I had in mind ","eng","monoE","ee","monoE","eee","had.V.PAST","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","633","1","1","3","ROY","oh paid â ","cym","monoW","ww","monoW","www","stop.V.2S.IMPER","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","633","2","4","5","ROY","gofyn de ","cym","monoW","ww","monoW","www","ask.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","644","1","1","3","ROY","dydy o ddim ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","645","1","1","4","GWN","mae o yn Llansannan ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","647","1","1","8","GWN","a dw i yn mynd i Llansannan hefyd ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=go.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","647","2","9","11","GWN","dw i meddwl ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","649","1","1","5","GWN","um mae yr thing yna ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","649","2","6","6","GWN","dydy ","cym","monoW","ww","biling","wwb","be.V.3S.PRES.NEG.SPOKEN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","650","1","1","7","GWN","so wnes i fethu flwyddyn dwytha achos ","cym","monoW","ww","monoW","www","do.V.1S.PAST.SPOKEN+SM=fail.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","650","2","8","12","GWN","oedd car fi wedi falu ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=grind.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","651","1","1","9","GWN","so dw i isio mynd y tro nesa really ","cym","biling","wb","biling","wbb","be.V.1S.PRES.SPOKEN=go.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","657","1","1","7","GWN","so oedd gynnof fi um replacement tyre ","cym","biling","wb","biling","wbb","be.V.3S.IMPERF","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","658","1","1","6","GWN","ac oedd hi yn dydd Sul ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","662","1","1","5","GWN","oedd y boy yn deud ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=say.V.INFIN.SPOKEN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","662","2","6","9","GWN","i beidio dreifio os ","cym","monoW","ww","monoW","www","stop.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","662","3","10","14","GWN","na oedd raid i chdi ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","666","1","1","10","GWN","yeah ond oedd o yn fath â llai o size ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","670","1","1","7","GWN","wedyn wythnos wedyn dw i yn meddwl ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","670","2","8","12","GWN","dan ni yn siarad am ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN=talk.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers7","701","1","1","4","ROY","be sy nos Wener ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","707","1","1","5","ROY","wnes i ddeud wrthat ti ","cym","monoW","ww","monoW","www","do.V.1S.PAST.SPOKEN+SM=say.V.INFIN.SPOKEN+SM","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","708","1","1","3","ROY","ges i um ","cym","monoW","ww","monoW","www","get.V.1S.PAST.SPOKEN+SM","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","708","2","4","5","ROY","wnes i ","cym","monoW","ww","monoW","www","do.V.1S.PAST.SPOKEN+SM","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","708","3","6","11","ROY","cais i Lerpwl am cwrs nyrsio ","cym","monoW","ww","monoW","www","application.N.M.SG[or]request.N.M.SG[or]seek.V.3S.PRES=nurse.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","710","1","1","5","ROY","dw i wedi cael cyfweliad ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=have.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","712","1","1","7","ROY","do dw i mynd yno dydd Iau ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=go.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers8","213","1","0","5","CAR","oh yeah pwy ydy hwnna ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","213","2","6","7","CAR","ddaru Gladys ","cym","monoW","ww","monoW","www","did.V.123SP.PAST","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","213","3","8","10","CAR","wneud hwnna hefyd ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","215","1","1","4","CAR","ew mae yn nice ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","215","2","5","5","CAR","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","219","1","1","7","CAR","ew mae hwnna yn cymryd yn lot ","cym","monoW","ww","monoW","www","be.V.3S.PRES=take.V.INFIN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","219","2","8","8","CAR","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","222","1","1","6","CAR","mae hwn yn un da hefyd ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","225","1","1","1","CAR","oes ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","229","1","1","4","ISL","dyma fel mae mynd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=go.V.INFIN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","230","1","1","4","ISL","oedd o yn Saesneg ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","231","1","1","7","ISL","the Llwyni Methodists have built a church ","eng","monoE","ee","monoE","eee","built.V.PASTPART","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","233","1","1","3","ISL","but thinking they ","eng","monoE","ee","monoE","eee","think.V.INFIN+ASV","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","233","2","4","12","ISL","could fool the Lord the back looks partly shabby ","eng","monoE","ee","monoE","eee","can.V.COND","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","235","1","1","6","ISL","oedd Greg yn pregethu yn Carmel ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=preach.V.INFIN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","238","1","1","10","ISL","ac mae hwnnw yn hardd yn y pen blaen polion ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","239","1","1","1","CAR","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","243","1","1","2","ISL","meddai fo ","cym","monoW","ww","monoW","www","say.V.3S.IMPERF","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","245","1","1","8","CAR","yeah ond tu mewn mae fel llety mawr ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","245","2","9","9","CAR","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","248","1","1","7","CAR","yndy ti yn gwybod efo o lefydd ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH=know.V.INFIN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","250","1","1","6","ISL","oh yndy yn y cefn stafelloedd ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","250","2","7","7","ISL","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","251","1","1","6","CAR","ew mae nice yn tu mewn ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","251","2","7","7","CAR","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","253","1","1","3","CAR","ew yndy ardderchog ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","261","1","1","11","ISL","well er wyt ti ar dy golled yn fawr bore Sul ","cym","monoW","ww","monoW","www","be.V.2S.PRES","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","262","1","1","6","ISL","Clare oedd yn pregethu yn Penbryn ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=preach.V.INFIN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","445","1","1","6","ISL","mae yn ateb ei hun wan ","cym","monoW","ww","monoW","www","be.V.3S.PRES=answer.V.INFIN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","455","1","1","5","ISL","oedd o bob chwe phunt ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","456","1","1","1","CAR","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","458","1","1","1","ISL","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","458","2","2","2","ISL","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","465","1","1","8","ISL","oedd hwnnw rywbeth i wneud efo Menter_Iaith Sir_Fflint ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=make.V.INFIN+SM","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","465","2","9","11","ISL","dw i meddwl ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","466","1","1","1","CAR","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","467","1","1","1","ISL","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","469","1","1","5","CAR","well oh hwyrach mai dyna ","","monoW","","monoW","www","","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","469","2","6","7","CAR","be oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","470","1","1","5","CAR","oedd Keith yn mynd yno ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=go.V.INFIN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","471","1","1","4","CAR","dw ddim yn gwybod ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=know.V.INFIN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","474","1","1","7","ISL","oedd y tocynnau wedi mynd fel yna ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=go.V.INFIN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","475","1","1","4","CAR","oh mae yn sure ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","477","1","1","11","CAR","ond dydy o ddim wedi bod ti yn gweld yn y ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN=be.V.INFIN=see.V.INFIN","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","479","1","1","1","ISL","timod ","cym","monoW","ww","monoW","www","know.V.2S.PRES.SPOKEN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","479","2","2","6","ISL","be oedd ei enw o ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","482","1","1","4","ISL","oedd Dewi_Pws yno fo ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","483","1","1","1","CAR","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","485","1","1","5","ISL","ew oedd o yn ddoniol ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","486","1","1","6","CAR","ew oedd o yn da yn_doedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
"Siarad","stammers8","487","1","1","4","ISL","mae o dal yn ","cym","monoW","ww","monoW","www","be.V.3S.PRES=hold.V.INFIN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","487","2","5","5","ISL","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","1","1","2","3","2.5","1","0","0","0","0","0","0"
"Siarad","stammers8","490","1","1","1","CAR","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","1","1","1","1","3","3","3","1","4","1","1","1","4","2.2"
