"Corpus","Filename","Utterance number","Clause number","Location of clause start","Location of clause end","Speaker","Clause","Matrix (verb) language","Linguality of clause","Dependent variable","Linguality of utterance","Mari-Carmen variable","Verb morphology","AoA minority language","AoA majority language","Mother's language","Father's language","Parental input","Primary school language","Secondary school language","Language of education","Identity","Contact1","Contact2","Contact3","Contact4","Contact5","Social network"
"Siarad","robert3","913","1","1","9","BTI","um well well wnes i godi fyny bore yma ","cym","monoW","ww","monoW","www","do.V.1S.PAST.SPOKEN+SM=lift.V.INFIN+SM","1","1","1","3","2","1","1","1","1","1","4","1","1","4","2.2"
"Siarad","robert3","914","1","1","8","BTI","a um wnes i fynd i bathroom iawn ","cym","monoW","ww","monoW","www","do.V.1S.PAST.SPOKEN+SM=go.V.INFIN+SM","1","1","1","3","2","1","1","1","1","1","4","1","1","4","2.2"
"Siarad","robert3","915","1","1","9","BTI","a oedd chwaer fi yn cymryd ages yn bathroom ","cym","biling","wb","biling","wbb","be.V.3S.IMPERF=take.V.INFIN","1","1","1","3","2","1","1","1","1","1","4","1","1","4","2.2"
"Siarad","robert3","916","1","1","5","BTI","a wedyn so es i ","cym","monoW","ww","monoW","www","go.V.1S.PAST.SPOKEN","1","1","1","3","2","1","1","1","1","1","4","1","1","4","2.2"
"Siarad","robert3","916","2","6","11","BTI","nôl i i room fi just ","cym","monoW","ww","monoW","www","fetch.V.INFIN","1","1","1","3","2","1","1","1","1","1","4","1","1","4","2.2"
"Siarad","robert3","916","3","12","16","BTI","i brwsio gwallt fi iawn ","cym","monoW","ww","monoW","www","brush.V.INFIN","1","1","1","3","2","1","1","1","1","1","4","1","1","4","2.2"
"Siarad","robert4","210","1","0","20","KAT","be oedd de pan o'n i yn Caerdydd a mynd i yr un yna de o'n i yn ofn wedyn ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=go.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","210","2","21","23","KAT","cerdded o yna ","cym","monoW","ww","monoW","www","walk.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","219","1","1","4","KIM","because mae o sti ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","220","1","1","5","KIM","mae o yn right shocking ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","221","1","1","1","KAT","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","222","1","1","1","KIM","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","223","1","1","8","KAT","ugh basai fo yn wneud fi yn sâl ","cym","monoW","ww","monoW","www","be.V.3S.PLUPERF.SPOKEN=make.V.INFIN+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","226","1","1","6","KIM","ond na wnes i enjoio fo ","cym","monoW","ww","monoW","www","do.V.1S.PAST.SPOKEN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","230","1","1","9","KAT","dw i erioed wedi gweld yr un ohonyn nhw ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=see.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","232","1","1","5","KIM","hwn ydy yr gorau definitely ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","233","1","1","5","KAT","ydy o yn really vile ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","239","1","1","9","KAT","fath â pethau beth sy yn digwydd yno fo ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL=happen.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","240","1","1","3","KIM","be ydy o ","cym","monoW","ww","biling","wwb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","240","2","4","4","KIM","ydy ","cym","monoW","ww","biling","wwb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","240","3","5","5","KIM","mae ","cym","monoW","ww","biling","wwb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","240","4","6","6","KIM","mae ","cym","monoW","ww","biling","wwb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","240","5","7","7","KIM","yr ","cym","monoW","ww","biling","wwb","that.CONJ[or]the.DET.DEF[or]drive.V.3S.PRES+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","240","6","8","10","KIM","mae yr boy ","cym","monoW","ww","biling","wwb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","240","7","11","19","KIM","sy wedi invent_io yr er fath â death games ","cym","biling","wb","biling","wbb","which_is.V.3SP.PRES.REL","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","240","8","20","21","KIM","ydyn nhw ","cym","monoW","ww","biling","wwb","be.V.3P.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","241","1","1","5","KIM","mae o yn dewis pobl ","cym","monoW","ww","monoW","www","be.V.3S.PRES=select.V.INFIN[or]choose.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","241","2","6","13","KIM","sy wedi byw eu bywyd nhw mewn ffordd ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL=live.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","241","3","14","19","KIM","dydy o ddim yn cytuno efo ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN=agree.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","242","1","1","3","KIM","fath â deud ","cym","monoW","ww","biling","wwb","say.V.INFIN.SPOKEN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","242","2","4","10","KIM","basai rywun wedi cael affair neu rywun ","cym","biling","wb","biling","wbb","be.V.3S.PLUPERF.SPOKEN=have.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","242","3","11","20","KIM","wedi twyllo neu dim wedi dydyn nhw ddim wedi um ","cym","monoW","ww","biling","wwb","deceive.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","242","4","21","25","KIM","wneud digon o yr opportunities ","cym","biling","wb","biling","wbb","make.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","242","5","26","31","KIM","mae nhw wedi gael mewn bywyd ","cym","monoW","ww","biling","wwb","be.V.3S.PRES=have.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","243","1","1","6","KIM","a mae o yn wneud games ","cym","monoW","ww","monoW","www","be.V.3S.PRES=make.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","243","2","7","11","KIM","lle mae nhw yn gorod ","cym","monoW","ww","monoW","www","be.V.3S.PRES=have_to.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","245","1","1","6","KIM","well yeah gorod mynd trwy poen ","cym","monoW","ww","monoW","www","have_to.V.INFIN=go.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","245","2","7","18","KIM","neu gwneud rywbeth afiach i fath â redeem_io eu hunain mewn ffordd ","cym","monoW","ww","monoW","www","make.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","245","3","19","21","KIM","dw meddwl de ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","286","1","1","1","KAT","yndyn ","cym","monoW","ww","monoW","www","be.V.3P.PRES.EMPH","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","288","1","1","1","KAT","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","297","1","1","4","KAT","so dyn nhw ddim ","cym","monoW","ww","monoW","www","man.N.M.SG[or]draw.V.3S.PRES+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","297","2","5","11","KAT","yn wneud un arall ar_ôl hon wan ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","305","1","1","8","KAT","basai hwnna yn gallu bod yn wir though ","cym","biling","wb","biling","wbb","be.V.3S.PLUPERF.SPOKEN=be_able.V.INFIN=be.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","430","1","1","5","KAT","a mae yna pethau plant ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","436","1","1","9","KAT","achos mae yna dipyn o llefydd yn Gaernarfon de ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","441","1","1","8","KAT","be oedda chdi feddwl o yr placement thing ","cym","biling","wb","biling","wbb","be.V.2S.PAST.NORTH=think.V.INFIN+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","452","1","1","7","KAT","a mae i_gyd yn children and family ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","457","1","1","10","KIM","faswn ddim meindio team L_A_C bo fan fan yna o'n ","cym","monoW","ww","monoW","www","be.V.1S.PLUPERF.SPOKEN+SM=mind.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","457","2","11","16","KIM","i fod i fynd tro cynta ","cym","monoW","ww","monoW","www","be.V.INFIN+SM=go.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","459","1","1","9","KIM","ond um fuodd mam practice teacher fi farw do ","cym","monoW","ww","monoW","www","be.V.3S.PAST.NSTAN+SM=die.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","461","1","1","4","KIM","a wedyn am bod ","cym","monoW","ww","monoW","www","be.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","461","2","5","14","KIM","dw i ddim wedi gweld lot o process team plant ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=see.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","462","1","1","6","KIM","ond dydy o ddim yn deam ","cym","monoW","ww","biling","wwb","be.V.3S.PRES.NEG.SPOKEN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","462","2","7","14","KIM","dw i isio mynd i_fewn iddo fo anyway ","cym","biling","wb","biling","wbb","be.V.1S.PRES.SPOKEN=go.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","465","1","1","2","KIM","achos dyna ","","monoW","","monoW","wbb","","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","465","2","3","5","KIM","ddeudais i right ","cym","monoW","ww","monoW","www","say.V.1S.PAST.SPOKEN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","465","3","6","8","KIM","yn dechrau yli ","cym","monoW","ww","monoW","www","begin.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","467","1","1","7","KAT","wnest ti enjoio wneud Ysbyty_Gwynedd chdi do ","cym","monoW","ww","monoW","www","do.V.2S.PAST.SPOKEN+SM=make.V.INFIN+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","470","1","1","9","KAT","yeah ond dw i ddim yn gweld dim um ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=see.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","471","1","1","4","KAT","dw i licio pethau ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=like.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","471","2","5","10","KAT","sy yn symud yn right sudden ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL=move.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","473","1","1","9","KAT","a dw ddim yn gweld hynny yn y team ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=see.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","474","1","1","8","KIM","na dydy o ddim yn symud yn sudden ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN=move.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","475","1","1","6","KIM","ond mae yna lot o bethau ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","475","2","7","28","KIM","sy yn medru fath â newid yn sudden de fath â iechyd meddwl nhw neu salwch neu fath â pethau teulu de ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL=be.V.INFIN=change.V.INFIN=think.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","478","1","1","6","KIM","ond dydy o ddim yr un ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","478","2","7","16","KIM","dydy o ddim yr un fath o beth â plant ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","479","1","1","6","KAT","timod pan ti ti allan yna ","cym","monoW","ww","monoW","www","know.V.2S.PRES.SPOKEN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","479","2","7","8","KAT","i drio ","cym","monoW","ww","monoW","www","try.V.INFIN+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","479","3","9","9","KAT","helpu ","cym","monoW","ww","monoW","www","help.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","479","4","10","13","KAT","a newid bywyd rywun ","cym","monoW","ww","monoW","www","change.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","481","1","1","6","KAT","dw i gwybod efo pobl hŷn ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=know.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","481","2","7","10","KAT","genna chdi fath â ","cym","monoW","ww","monoW","www","grow.V.3S.PRES+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","481","3","11","16","KAT","newid bywyd nhw yn yr amser ","cym","monoW","ww","monoW","www","change.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","481","4","17","18","KAT","gynnon nhw ","cym","monoW","ww","monoW","www","with_us.PREP+PRON.1P[or]with_them.PREP+PRON.3P[or]light.V.1P.PAST.SPOKEN+SM[or]light.V.3P.PAST.SPOKEN+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","486","1","1","7","KIM","mmm yn anffodus does yna ddim llawer ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF.NEG","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","488","1","1","4","KIM","does yna ddim lot ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF.NEG","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","488","2","5","5","KIM","mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","683","1","1","17","KAT","be fedra i wneud fath â learning disability efo um links efo social workers case managers psychiatrists ","cym","biling","wb","biling","wbb","be_able.V.1S.PRES=make.V.INFIN+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","685","1","1","2","KAT","fedra i ","cym","monoW","ww","monoW","www","be_able.V.1S.PRES","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","687","1","1","6","KAT","working in partnership basa chdi de ","eng","biling","eb","biling","ebb","work.V.PRESPART","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","693","1","1","5","KIM","dw meddwl y trydydd question ","cym","monoW","ww","biling","wwb","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","693","2","6","9","KIM","ydy yr partnership yeah ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","694","1","1","4","KIM","pedwerydd ydy dwytha anyway ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","695","1","1","6","KIM","ond dw i ddim yn sure ","cym","monoW","ww","biling","wwb","be.V.1S.PRES.SPOKEN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","695","2","7","16","KIM","os mae yn feddwl just efo yr um professionals ta ","cym","biling","wb","biling","wbb","be.V.3S.PRES=think.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","695","3","17","22","KIM","ydy o yn meddwl yr ti ","cym","monoW","ww","biling","wwb","be.V.3S.PRES=think.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","695","4","23","27","KIM","gwybod yr unigolion hefyd de ","cym","monoW","ww","biling","wwb","know.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","696","1","1","3","KAT","yeah dw ddim ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","697","1","1","3","KIM","am bod essentially ","cym","biling","wb","biling","wbb","be.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","697","2","4","14","KIM","dan ni fod i weithio mewn partnership hefo hefo yr unigolion ","cym","biling","wb","biling","wbb","be.V.1P.PRES.SPOKEN=be.V.INFIN+SM=work.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","697","3","15","15","KIM","yndan ","cym","monoW","ww","biling","wwb","be.V.1P.PRES.EMPH","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","701","1","1","3","KAT","ond dw meddwl ","cym","monoW","ww","biling","wwb","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","701","2","4","4","KAT","bod ","cym","monoW","ww","biling","wwb","be.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","701","3","5","17","KAT","oes yna question cynt yn deud rywbeth fel um um service user involvement ","cym","biling","wb","biling","wbb","be.V.3S.PRES.INDEF[or]age.N.F.SG=say.V.INFIN.SPOKEN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","702","1","1","6","KIM","oh God dw ddim yn cofio ","cym","biling","wb","biling","wbb","be.V.1S.PRES.SPOKEN=remember.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","707","1","1","4","KAT","ond fedri di ddeud ","cym","monoW","ww","monoW","www","be.V.2S.PRES+SM=say.V.INFIN.SPOKEN+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","707","2","5","7","KAT","wneud lot i_fyny ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","707","3","8","8","KAT","fedri ","cym","monoW","ww","monoW","www","be.V.2S.PRES+SM","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","708","1","1","15","KIM","fedri di bulk_io allan lot hefo um fath â ethics ac um ti gwybod policies ","cym","monoW","ww","monoW","www","be.V.2S.PRES+SM=know.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","708","2","16","17","KIM","a ballu ","cym","monoW","ww","monoW","www","refuse.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","708","3","18","18","KIM","fedri ","cym","monoW","ww","monoW","www","be.V.2S.PRES+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","710","1","1","4","KIM","just wneud o i_gyd ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","710","2","5","5","KIM","ffitio ","cym","monoW","ww","monoW","www","fit.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","710","3","6","9","KIM","ydy yr peth de ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","711","1","1","6","KAT","oes yna ddigon o lyfrau though ","cym","biling","wb","biling","wbb","be.V.3S.PRES.INDEF[or]age.N.F.SG","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","712","1","1","4","KAT","oedd Heledd yn deud ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=say.V.INFIN.SPOKEN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","712","2","5","7","KAT","bod yna ddim ","cym","monoW","ww","monoW","www","be.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","713","1","1","6","KIM","mae yna lot o rei general ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","715","1","1","3","KIM","faint ydy o ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","718","1","1","7","KIM","ti isio trio ffitio bob peth i_fewn ","cym","monoW","ww","monoW","www","try.V.INFIN=fit.V.INFIN","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","718","2","8","8","KIM","dwyt ","cym","monoW","ww","monoW","www","be.V.2S.PRES.NEG","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1.6"
"Siarad","robert4","727","1","1","6","KAT","dw i wedi bod yn sbïo ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=be.V.INFIN=look.V.INFIN","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert4","728","1","1","8","KAT","doedd yna ddim llawer o ddim_byd yno fo ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF.NEG","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","robert5","284","1","0","5","LIN","ac o'n nhw yn deud ","cym","monoW","ww","monoW","www","say.V.INFIN.SPOKEN","1","2","1","1","1","1","3","2","1","1","1","1","4","1","1.6"
"Siarad","robert5","284","2","6","8","LIN","bod bod hi ","cym","monoW","ww","monoW","www","be.V.INFIN=be.V.INFIN","1","2","1","1","1","1","3","2","1","1","1","1","4","1","1.6"
"Siarad","robert5","284","3","9","12","LIN","werth mynd yno rŵan ","cym","monoW","ww","monoW","www","value.N.M.SG+SM[or]sell.V.3S.PRES+SM=go.V.INFIN","1","2","1","1","1","1","3","2","1","1","1","1","4","1","1.6"
"Siarad","robert5","284","4","13","19","LIN","bod y ddinas wedi newid cymaint felly ","cym","monoW","ww","monoW","www","be.V.INFIN=change.V.INFIN","1","2","1","1","1","1","3","2","1","1","1","1","4","1","1.6"
"Siarad","robert5","285","1","1","8","LIN","mae nhw wedi adfywio lot ar y lle ","cym","monoW","ww","monoW","www","be.V.3S.PRES=resuscitate.V.INFIN","1","2","1","1","1","1","3","2","1","1","1","1","4","1","1.6"
"Siarad","robert5","288","1","1","8","LIN","dach chi ddim wedi bod yna ers blynyddoedd ","cym","monoW","ww","monoW","www","be.V.2P.PRES.SPOKEN=be.V.INFIN","1","2","1","1","1","1","3","2","1","1","1","1","4","1","1.6"
"Siarad","robert5","288","2","9","10","LIN","mae sure ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","3","2","1","1","1","1","4","1","1.6"
"Siarad","robert5","297","1","1","5","ELI","well er Iddewon oedden nhw ","cym","monoW","ww","monoW","www","be.V.3P.IMPERF.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","4","1","1","1.6"
"Siarad","robert5","303","1","1","5","ELI","dw i yn cofio Alexandra_Mount ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=remember.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","4","1","1","1.6"
"Siarad","robert5","303","2","6","9","ELI","oedd enw tŷ nhw ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","4","1","1","1.6"
"Siarad","robert5","304","1","1","3","ELI","oh dw ddim ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","4","1","1","1.6"
"Siarad","robert5","311","1","1","11","LIN","wnaethon nhw brynu Llwyn_Onn fel ryw fath o dŷ ha felly ","cym","monoW","ww","monoW","www","do.V.3P.PAST.SPOKEN+SM=buy.V.INFIN+SM","1","2","1","1","1","1","3","2","1","1","1","1","4","1","1.6"
"Siarad","robert5","311","2","12","13","LIN","mae sure ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","1","1","1","1","3","2","1","1","1","1","4","1","1.6"
"Siarad","robert5","312","1","1","8","ELI","oh ie novelty yn_de oedd o iddyn nhw ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","4","1","1","1.6"
"Siarad","robert5","314","1","1","6","LIN","wchi ddim dim cymaint â hynny ","cym","monoW","ww","monoW","www","know.V.2P.PRES.SPOKEN","1","2","1","1","1","1","3","2","1","1","1","1","4","1","1.6"
